speed_transitions,I_vib_bf_0_200,I_vib_bf_200_500,I_vib_bf_500_1000,I_vib_bf_1000_2000,I_vib_bf_2000_5000,I_vib_centroid,I_vib_peakfreq,I_vib_spec_entropy,I_vib_rms,I_vib_kurt,I_vib_crest,I_shock_bf_0_200,I_shock_bf_200_500,I_shock_bf_500_1000,I_shock_bf_1000_2000,I_shock_bf_2000_5000,I_shock_centroid,I_shock_peakfreq,I_shock_spec_entropy,I_shock_rms,I_shock_kurt,I_shock_crest,II_vib_bf_0_200,II_vib_bf_200_500,II_vib_bf_500_1000,II_vib_bf_1000_2000,II_vib_bf_2000_5000,II_vib_centroid,II_vib_peakfreq,II_vib_spec_entropy,II_vib_rms,II_vib_kurt,II_vib_crest,II_shock_bf_0_200,II_shock_bf_200_500,II_shock_bf_500_1000,II_shock_bf_1000_2000,II_shock_bf_2000_5000,II_shock_centroid,II_shock_peakfreq,II_shock_spec_entropy,II_shock_rms,II_shock_kurt,II_shock_crest,contrast_rms_ratio,contrast_rms_diff,contrast_hi_ratio,contrast_kurt_diff,filename,label
363,0.7943782458298839,0.1479789676065052,0.027946268877562432,0.013811826486708293,0.015875657483342676,191.02211914203235,63.4765625,3.985190311912271,0.26256764382049025,3.799039480978729,4.891825621321587,0.5366931142494775,0.3834789411588299,0.07975431831033569,3.7274697492597454e-05,3.632042108568562e-05,205.68332167871264,92.7734375,3.2437419288233693,1.4784811775231783,13.953106284172357,5.419788065842802,0.8079357861004438,0.1537048180646897,0.02337268867294227,0.010810310761002737,0.004170897037466546,154.50588296598082,63.4765625,4.004859555266412,0.2917365854683229,4.14718787718905,5.1726403112385455,0.5419094338380932,0.3843026546385688,0.07373191975640334,2.601462958262302e-05,2.994949805678549e-05,202.06712522815891,92.7734375,3.2433327634537608,1.6214664463957775,14.063054690418584,5.330509329574035,0.9000161652642088,-0.029168941647832625,1.22160415511107,-0.3481483962103211,Train71.csv,Normal
1224,0.507362056038407,0.2549041915261393,0.22060497530044373,0.01475752989570819,0.0023699005823965913,299.33939391684817,97.65625,4.691303334130221,0.6904976607405457,2.2443447646134365,5.274193616540046,0.5415832597951696,0.38924415622787273,0.0690899658907446,3.866081422592239e-05,4.3927038095756145e-05,203.25816804108211,92.7734375,3.169971966573807,1.3451979518865331,22.25045122296383,6.089352215139391,0.7056780756745261,0.15188409665288446,0.1266312318466593,0.012276057746269517,0.0035297316618778866,212.72214669789358,68.359375,3.8901341974800348,0.8729958348972832,1.9563880811526766,4.894405283855523,0.5848481722140595,0.3127003980426789,0.10240196884393382,2.025162539627669e-05,2.9186288716108815e-05,199.9555954753398,92.7734375,3.939791679313976,1.7815118121969105,18.193933389333477,6.2051496893534175,0.7909518377379635,-0.1824981741567374,1.6943855444268034,0.28795668346075987,Train72.csv,Side II
627,0.7456218764357001,0.17907730160737262,0.06478479829370437,0.0064882349154399685,0.0040233274124800615,163.92377334139724,43.9453125,3.6031321956970386,0.22947933085085492,3.615727730465978,5.465207452383071,0.5305018719127231,0.39379896983324353,0.07557381511531103,6.150378814230623e-05,6.379437494532268e-05,207.2016321021492,92.7734375,3.184560082342964,1.1635629112742314,48.14507023014194,5.873257624821235,0.8765062144307948,0.08638377333541292,0.031134917231536396,0.003648360086001046,0.002323121288404256,103.44993753778559,39.0625,2.9278929501459188,0.2322672682579767,2.7844319767242425,5.349288513086665,0.5419428371976284,0.3922071287670512,0.06576041819797099,3.840565713056528e-05,5.116280149567431e-05,199.0745917884203,92.7734375,3.1436822879302735,1.3134697689000692,19.151253156903294,4.840021738249549,0.9879968520057588,-0.002787937407121771,2.04906025701462,0.8312957537417356,Train73.csv,Normal
837,0.7835358797038984,0.07666745778711147,0.12973032100492396,0.007901710740722045,0.0021634870793988694,179.67527219539483,58.59375,3.8719067576188366,0.48051858756643795,8.288684529813647,6.768157834079361,0.557382940196828,0.3599097970198404,0.08262445383952563,4.1304442459809666e-05,4.146989703862893e-05,198.67163473437577,92.7734375,3.3769718995207088,1.4104814932846614,23.726347296072205,6.418003958625731,0.804564081219808,0.06923735416453787,0.11698619237304612,0.00673450639930547,0.0024763571378189275,171.6035712872031,53.7109375,3.809744724671641,0.5152976363087556,11.126802729248427,7.534131085482531,0.5660702447534622,0.3508465924823333,0.08302444230978008,2.6609938620822253e-05,3.208802833880568e-05,196.21927931072034,92.7734375,3.4529972232380763,1.5845509624555645,20.414212592798734,6.3300382797243335,0.9325068713220613,-0.03477904874231763,1.112441426526778,-2.8381181994347795,Train74.csv,Normal
0,0.3730064770335548,0.3282268913397537,0.10581227629792248,0.07622810857860608,0.1165790651678512,705.4595839494039,92.7734375,4.457318271150818,0.07152493710646399,10.46555187019975,3.483930228980376,0.5220362411418229,0.40100342779831993,0.0768790932217246,4.159572101447798e-05,3.961158432818669e-05,208.72067759890814,92.7734375,3.0713817356708972,1.3445874906218462,15.853954497826667,5.077856101667501,0.3845031085769575,0.34186192730025966,0.09384968326208423,0.06872427861611609,0.11093586112164576,675.505942227741,92.7734375,4.532682561776169,0.05582100474266967,13.224126210533734,4.55008698575394,0.533075077075443,0.39569520326379926,0.07116022441554143,3.672131608012676e-05,3.274640125678126e-05,204.0030150072862,92.7734375,3.1898372042788883,1.5167626339750153,19.339494172083995,4.929748460171425,1.2813265571779229,0.015703932363794318,1.1197388662593677,-2.7585743403339844,Train75.csv,Normal
380,0.8124980548284049,0.15165574452706543,0.029369079289072453,0.003829569744373132,0.0026455725024435825,142.7017051242564,53.7109375,3.824898006408445,0.24895478081683164,3.6713241691095577,5.098976267858095,0.534031051348712,0.3869140325875559,0.07897631658652439,3.93328928923343e-05,3.923508346521517e-05,205.5237346430839,92.7734375,3.063027538867187,1.3832481678639632,17.42656387524401,5.4530181510385605,0.8057597894256372,0.16487181364607367,0.02319712005893055,0.0032681558000714514,0.0029002415071791884,148.4543207580555,63.4765625,3.941039328564764,0.28954408176568824,3.4719869667291454,4.99447382964882,0.5427375403587765,0.38348797868408907,0.07371761752299975,2.6307048185908606e-05,3.0533313318234734e-05,201.7124549444414,92.7734375,3.140370419217352,1.544184955000119,17.50970216633477,5.6547273707827435,0.8598165033760912,-0.0405893009488566,1.254422888160842,0.1993372023804123,Train76.csv,Normal
299,0.6283739436102866,0.0750289716089436,0.2723032494310997,0.016587048230944413,0.007694983619958137,316.8275444909553,58.59375,4.31100912876338,0.1360159757468703,8.133656206899053,5.629361625897818,0.5340196847797821,0.4021085717875023,0.06378212081950568,4.224954442703785e-05,4.7338538928266935e-05,202.46904238490313,92.7734375,2.974773321393101,1.1937415922080108,27.74830859645295,4.941516263518268,0.6203922635119491,0.09346185361050513,0.2648713056021709,0.012153791500349894,0.009104207055410575,314.5414334660806,68.359375,4.356042066130851,0.1184535456954075,4.096348508476304,5.347354952822283,0.553145566685432,0.39144701725781367,0.0553461875597641,2.5357031752309408e-05,3.584111643158316e-05,193.30241517462207,92.7734375,3.0290069074541672,1.3940502106612036,31.287842278812036,4.61718000253742,1.148264273560529,0.017562430051462796,1.042830774687181,4.037307698422749,Train77.csv,Normal
0,0.37069665909083027,0.3016235280403334,0.10625525428030315,0.08110395417640198,0.1401405323740291,788.5712590948276,92.7734375,4.628311319306004,0.06975853620863981,12.520431225267618,3.2047999839557546,0.5324533608100237,0.3887545571923346,0.07867053227818085,6.163720224829106e-05,5.98644340813508e-05,207.01849113313224,92.7734375,3.0396052932096316,1.1812785178987022,32.146702558401714,6.137812133307101,0.3799323140230306,0.33876606991769004,0.09277490625697082,0.07136707381561852,0.11700292088291477,698.296898589264,92.7734375,4.517029689870155,0.05284514433070081,14.386374059510311,4.251891518552337,0.5383468456216668,0.39230579661848664,0.06925133873606029,4.947705728812118e-05,4.651240831339913e-05,200.55126167610163,92.7734375,3.1380809354221357,1.2966924647256914,33.30555286090083,5.531959882328332,1.3200557169839597,0.016913391877939,1.1414460044432406,-1.8659428342426931,Train78.csv,Normal
630,0.8319606187773271,0.11798597278614982,0.04365597141757874,0.003850516007339864,0.0025442960257509883,123.67206169828916,43.9453125,3.1251693774097067,0.2420210589298869,3.933372681812147,5.891733977974059,0.544928729144184,0.3809674723247185,0.0739788897084843,6.161431032420014e-05,6.324742416020318e-05,201.60290278906749,92.7734375,3.1880735661035287,1.1432035633130182,20.563751803837985,5.24296022270128,0.8062556466176769,0.13698336665417463,0.04804376456839141,0.005185761706966001,0.003528714817401211,137.42935214441022,43.9453125,3.372527218667088,0.22825155309992196,5.501460604703153,6.2212336341673815,0.5482658947569757,0.38771149508790126,0.0639373490349512,3.631054940351934e-05,4.89094386499664e-05,196.0295224106291,92.7734375,3.1356924363437426,1.298639668435406,18.828942103261973,4.962588431484875,1.060326006910503,0.013769505829964945,0.8924837370650801,-1.568087922891006,Train79.csv,Normal
672,0.4862170253930476,0.1834892646720568,0.31444701343956355,0.011394841929365985,0.0044447951393287366,332.6373168650115,58.59375,4.480441393393777,0.16822006291262093,1.0101303344716783,3.885183535284664,0.5354635547889003,0.39335972060396546,0.07105386571985228,6.206597558978819e-05,6.074160842412697e-05,203.8554907333721,92.7734375,3.0942687143887606,1.2609382573652919,28.37063025505731,5.818228565307374,0.4740164307246575,0.2190812984080304,0.2894508938478498,0.01283155945206284,0.004614680941982547,332.57901602719534,63.4765625,4.51145172961221,0.16438393261852613,0.37862328510477367,4.004907949158123,0.5531297422547726,0.37757231150467013,0.06921618688312042,3.548739875802496e-05,4.6231349929223976e-05,196.18813438204617,92.7734375,3.108760624999039,1.386745140898689,28.088914067108917,5.307830097202828,1.0233364003990624,0.0038361302940947972,1.0779383676885268,0.6315070493669046,Train80.csv,Normal
312,0.812448988813055,0.14209539182035166,0.03845240663174726,0.004351501261332097,0.0026494631893290983,148.55273232872275,97.65625,4.013557711287946,0.2390637733707883,12.224717801423031,6.383622961314196,0.5291133068423763,0.39321144803136127,0.07758411904639846,4.5173608442922804e-05,4.5913940326979014e-05,207.49095584446528,92.7734375,3.1734273658743617,1.2774899671557258,19.85797809854082,5.658107164406702,0.7988602609811316,0.15188844223992304,0.04066924965507016,0.004992969291149085,0.0035854827966266627,156.4777740083235,97.65625,4.10980976303937,0.2251909496887117,8.510949389598167,6.316437550180991,0.5501489540630652,0.3832534026373283,0.06653093353976083,3.251759563109824e-05,3.4165728727238176e-05,197.36677023899344,92.7734375,3.1695041524555503,1.4855312629310242,35.32092187824575,5.3572319029612165,1.0616047076476596,0.013872823682076596,0.937403129841116,3.713768411824864,Train81.csv,Normal
1156,0.6227148440215509,0.08413069533907253,0.27440620074271166,0.015384124869190736,0.003360850108278842,276.0145520881876,53.7109375,3.8794244966938924,0.3316443262082903,1.6512739865395947,5.203093093254786,0.5570685841940102,0.3670439406362107,0.07578756088909402,4.892984751778342e-05,5.094864629950248e-05,197.23508278027333,92.7734375,3.272714058372141,1.2360924682113876,18.307818584685847,5.787603778850958,0.7150103502628976,0.06122515930132699,0.20727974792924056,0.0133921168475716,0.0030893739360830894,226.6883675844303,53.7109375,3.5949023828101976,0.37208934794848963,2.632475259442811,5.736339944155254,0.5610369658114162,0.36052569908238047,0.07836074747844989,3.4004077460106534e-05,4.254898728069083e-05,196.13576627991532,92.7734375,3.349597777264286,1.3747030856458762,23.83984476683082,6.656400207311374,0.8913029280346362,-0.040445021740199316,1.3132182690882612,-0.9812012729032165,Train82.csv,Normal
921,0.757910680755621,0.1069803620892445,0.12264682187505765,0.009003587886858774,0.0034559435941856425,192.55191263922396,63.4765625,3.7347342540208364,0.43825411004794257,5.1350812317445715,6.070326352008422,0.5601903429197511,0.36648398694254875,0.07324784127013458,3.540286486193172e-05,4.2394127434650385e-05,197.55038822656027,92.7734375,3.28652534199483,1.3992959154300006,21.74899848680488,5.888954830777019,0.7122035870978426,0.08927765014104372,0.18375716392059072,0.011150311250039006,0.003608217781912211,214.37942075456905,48.828125,3.9867199571046306,0.3574067335821497,3.3250432044937703,5.547259976297587,0.552590298554921,0.38027534541626845,0.06707224296759641,2.5850941324149106e-05,3.623499142278472e-05,197.23278431002996,92.7734375,3.131406962526432,1.4948026310039548,21.395152556504687,5.647920612548355,1.2262055178123963,0.08084737646579288,0.6754507951591577,1.8100380272508012,Train83.csv,Side I
702,0.6237638565544235,0.12696645884267085,0.23841267387441537,0.007264713549919281,0.003590174368445421,284.1205320733493,63.4765625,4.081358603084279,0.3098821073082406,1.6025769908319814,4.555194234156289,0.5503818829345158,0.38747607596913186,0.062060917974842915,3.738315616924787e-05,4.3712776697148814e-05,197.32814669715447,92.7734375,3.052481031025161,1.2983454030206534,36.34515178098433,6.4576462351726365,0.6613186060605438,0.11416341905154515,0.21557332482591451,0.006375279039274841,0.0025674640752475324,262.8955496083847,68.359375,4.0082554565897075,0.307872829661388,2.7162955966367326,4.900927152166309,0.5591451167627595,0.37805719200439925,0.06273165813148514,2.733682753794568e-05,3.866373235325095e-05,193.5687670081225,92.7734375,3.0856458074824356,1.4605739333544556,32.904424780953434,5.199346143940645,1.0065263201125483,0.002009277646852603,1.106911158885446,-1.1137186058047512,Train84.csv,Normal
368,0.8205809943677269,0.14684804291485692,0.026848536425439537,0.003208852712622167,0.002511676329551177,136.9538614760739,58.59375,3.8287604827693396,0.29170310090816925,4.254620439886259,5.3265836794723,0.5385036978396013,0.3807921233637218,0.08062129217606721,4.081979408486032e-05,4.20375212919069e-05,205.23144266622168,92.7734375,3.1417448253525437,1.3152735856582325,20.472351375687605,5.449763172592984,0.7995317594457769,0.1724496222171404,0.02245925357502138,0.003249393241230115,0.0023069287112381567,140.0304074946558,58.59375,3.8907585721521944,0.305815247664615,3.7575994328143616,5.391989319524507,0.5467678744210029,0.38011210172139503,0.07305974093590198,2.7227652896294394e-05,3.3031288944849725e-05,200.43185145612225,92.7734375,3.169997688008022,1.4703529359605565,22.630969006659292,5.292138892851657,0.9538540088564307,-0.014112146756445731,1.169154805530503,0.49702100707189745,Train85.csv,Normal
0,0.3702931215849669,0.3135803949924533,0.10460113866528507,0.08233600201607137,0.1289389826622177,753.7659161501474,92.7734375,4.495229346386714,0.07059423696313433,11.705476261152,3.185039570846133,0.5336792322524001,0.3917882272475527,0.07444596413518376,4.2829196723699016e-05,4.370757041941225e-05,204.89335925289902,92.7734375,2.9765930113209285,1.3303728157385666,13.329226976146824,4.680334416108956,0.3980738338377467,0.331047985034206,0.09478226327610054,0.06544814425742397,0.1104625228942531,668.1732945832829,92.7734375,4.402580248997102,0.05431960542666273,15.755957251389413,4.313238876975267,0.5497629661159114,0.38076998636153014,0.06940498394705741,2.796978097026001e-05,3.4067272969664014e-05,197.5093688605586,92.7734375,3.1024318846405805,1.4953212887914382,16.460973782773166,5.1285217259684,1.2996087712536004,0.016274631536471594,1.1666770520793133,-4.050480990237412,Train86.csv,Normal
265,0.385854723164987,0.0894914684511484,0.4816653545601182,0.019093020927374676,0.023862779675147744,537.3709760065775,58.59375,4.401999396659173,0.09296187900758637,3.445119328211247,3.7447302293243894,0.5415386954056838,0.38865217431654525,0.06973308328806141,3.780463396466081e-05,3.821871529894647e-05,202.15765861594718,92.7734375,3.0442917646086047,1.3934759423155605,20.38593464652075,5.483075945514488,0.24754780280026614,0.13766830180374268,0.5544650202659661,0.02615555583029566,0.03412053900241544,647.8488398208376,795.8984375,4.658966413714139,0.07500235127872021,2.855349248575934,3.832133487709452,0.5530689802789502,0.382767067009016,0.06410351109861923,2.7963018343666965e-05,3.2455385445981055e-05,195.76652127417339,92.7734375,3.081457762403897,1.5012504045133397,19.80656691174213,5.490180312579796,1.2394528462537524,0.017959527728866165,0.8624537180405021,0.5897700796353131,Train87.csv,Normal
371,0.751371861820268,0.2114661338359625,0.030381380285221932,0.004192925242252767,0.002586001516308846,156.1938173884445,58.59375,3.94761990212231,0.22840174096209281,6.941240213120315,5.9205924618097585,0.5477973527488771,0.3734247305077845,0.07866520704349737,5.597953268806954e-05,5.667972229509517e-05,202.21830193629697,92.7734375,3.215206375842021,1.2760791640187645,20.72301499586566,5.816577762243442,0.6945670299609318,0.25281224818876724,0.0438041865659392,0.005616476461777677,0.003195730170170803,177.33636824893298,43.9453125,4.1643106801201215,0.20940024339578645,6.682116546193699,6.423737033687342,0.5624460967135908,0.3710980938146696,0.06636842209786033,4.1320691474498954e-05,4.602719202785989e-05,191.9174105129197,92.7734375,3.1696954262450854,1.3732943472666124,21.89135894488238,5.943078630235409,1.0907424755932553,0.01900149756630637,0.6995920877972056,0.2591236669266159,Train88.csv,Normal
1303,0.544158605841744,0.2241879783641299,0.21148134543260785,0.017223524943934254,0.002947544005882686,292.9259282558854,78.125,4.391375486137239,0.7846500339083924,1.2081959607447406,4.812106797980816,0.5809486979285348,0.344814556767916,0.07416492063678999,3.2878621464807336e-05,3.891770232224593e-05,192.19607369348913,92.7734375,3.4973872121838463,1.405165479556148,16.962050354769772,5.458028256294812,0.5345857794032711,0.24031851733335527,0.20264800765567476,0.018116287513266792,0.00433031411976356,293.76356642019533,68.359375,4.4909846754531575,0.779209367464055,1.52966670796101,4.6989489512634925,0.5594113768588834,0.3654466077629342,0.07508238853455358,2.45268564782314e-05,3.507611833628991e-05,197.29076283481982,92.7734375,3.3671830676817724,1.540371007331994,17.454048887338864,5.537367594263662,1.0069822895675162,0.005440666444337383,1.0359685616985999,-0.32147074721626945,Train89.csv,Normal
0,0.37714269944950984,0.31626882627885095,0.10420896262298864,0.07676323286912562,0.12549540618262628,735.491076392856,92.7734375,4.570472487862664,0.0705297388405157,14.374891560755568,3.4046416810943785,0.5307931850802241,0.3920064653030267,0.07709951466140069,4.856479501321113e-05,5.222785116267523e-05,205.8576536079778,92.7734375,3.05605055776281,1.236896647873149,29.043794320334804,5.124356977981799,0.39306919305088317,0.32399152021374733,0.09591938729052459,0.06685318767756665,0.12001690309741002,696.9161474526562,92.7734375,4.450177016587319,0.053683543637810555,11.46765144992398,4.106402136575377,0.5446836199024987,0.3823708427318107,0.07286919023971473,3.290206276016872e-05,4.3411743478387086e-05,199.58252131632256,92.7734375,3.0866598152045888,1.3549579001640313,26.100762258758692,5.479664982838072,1.313805549100049,0.01684619520270514,1.111810109385937,2.9072401108315873,Train90.csv,Normal
178,0.7801380696283916,0.2027017555791158,0.01264725038449719,0.0022136874591168303,0.0022970879153361664,149.03398568543594,87.890625,3.9951255121627947,0.23508108408801232,3.05737695368055,4.43624892868632,0.5309858876739851,0.39069289066384594,0.07823762254770988,4.23168451873229e-05,4.125118530026295e-05,206.55367446511949,92.7734375,3.0578055279312126,1.372454627376917,19.63068127545369,5.84754418624768,0.7860621180302647,0.19358636032250864,0.014952516691493308,0.0027330597237997735,0.002662556610025485,142.35755311692003,53.7109375,3.96352633385516,0.21146631673454522,2.0971342250695115,4.488649623942302,0.5446522196812946,0.382308240144293,0.07297529865955335,3.048595384919713e-05,3.3726366635632826e-05,200.10389776630348,92.7734375,3.146856874840804,1.4957234442010934,22.6473074255682,6.140335901992183,1.1116715257845973,0.023614767353467098,0.8402857025614251,0.9602427286110387,Train91.csv,Normal
0,0.37915952521958873,0.31456626227102835,0.10469474681316156,0.07725483800314854,0.12409386436363534,728.6781711710782,92.7734375,4.496957147946719,0.07122913935948375,11.332594791885235,3.4844104420258266,0.5434110213250033,0.3803747921724853,0.07612519648731676,4.222034903951321e-05,4.673691420344742e-05,201.1638155219977,92.7734375,3.072291773808602,1.2188188854891595,25.659653416534674,5.349034305038828,0.3918404302426615,0.3252741628108069,0.09985407428573922,0.06973928507004121,0.11304117767212259,683.4544450126014,92.7734375,4.551934804826014,0.05380894394493021,13.035274506138805,4.474913278354707,0.5511554498917747,0.373037432018614,0.07573603957672836,3.098703907870346e-05,4.006249114749445e-05,198.56297403952055,92.7734375,3.1710636781359383,1.345973794410301,26.823491472910597,5.410833611917392,1.3237416089905112,0.017420195414553537,1.0728579493596226,-1.70267971425357,Train92.csv,Normal
1096,0.5376087464787211,0.21206083116586108,0.23206441373000886,0.014399318154989346,0.0038654612566350398,285.8689131506729,73.2421875,4.464686041376175,0.4983796902907274,2.525174142314602,5.557929966382611,0.5735267738451489,0.35066931293720155,0.07572906143918147,3.430001845366825e-05,4.052184813884049e-05,194.13962196234908,92.7734375,3.460614343582767,1.4106746332916398,19.182323557475538,5.4674574442318615,0.8003698313701081,0.10746569657569308,0.08312416390415671,0.006813387466400068,0.002225840173128843,159.57896239261092,68.359375,3.528592970438201,0.6847350547676497,5.428818846228071,5.697889676204021,0.5630184874564995,0.3617498283389179,0.07518089130833322,2.0899457423182063e-05,2.987120828764552e-05,197.2274808238039,92.7734375,3.4636722364843053,1.6035474830969598,15.70953873256049,5.747742653628971,0.7278431067502434,-0.18635536447692236,2.740387361994566,-2.903644703913469,Train93.csv,Side II
367,0.8369256982148897,0.13341469240958895,0.021363673720404007,0.00478149799090395,0.0035108565412308463,139.00287640931276,58.59375,3.78558388492183,0.246590985120177,3.7000095816831733,5.103718356577509,0.5403039974162709,0.382903815175221,0.07670807075495317,4.083887913288708e-05,4.3246444430275424e-05,204.33363663831312,92.7734375,3.178437568160683,1.3686216775201216,15.498774424725731,5.242322216539,0.8293995687643458,0.14725528546125688,0.017278568046201044,0.003785270337401208,0.002278879615778192,134.2317697283938,58.59375,3.812972036039549,0.28198426202459514,2.7727551963026427,4.752396409026001,0.5417453589542351,0.38568176093467715,0.07250356396073844,3.103868724763432e-05,3.8250175118249716e-05,201.3395904365984,92.7734375,3.1361671457139906,1.4533153163231638,15.643729286309974,5.317713358386792,0.8744849179710035,-0.03539327690441815,1.241234859190078,0.9272543853805306,Train94.csv,Normal
362,0.7862132288046659,0.1505363112693471,0.03409708162267646,0.01474859491886779,0.014398570714021708,196.35785301056026,53.7109375,4.052532133440967,0.2681306806171648,2.1614738462933185,4.620918186094282,0.5404327311659002,0.379186003945311,0.08027628103138483,5.1395854313028725e-05,5.3550763874494366e-05,205.2119583152692,92.7734375,3.1675820035015696,1.265908089366182,22.111868271770142,5.056329501578808,0.7995347719236969,0.1574736206442185,0.02887107078525282,0.011028053211170745,0.003089772158316637,155.3911912994885,63.4765625,3.968560356577511,0.2999582891605568,3.546641953298321,5.32954524386287,0.548475798549655,0.3807066277091274,0.0707330270070283,3.7497582185307196e-05,4.700542934717565e-05,198.3173864266088,92.7734375,3.1871364358979037,1.3298704010945555,25.79617097035342,5.311919159830559,0.893893215865593,-0.031827608543392005,1.2242292668303536,-1.3851681070050024,Train95.csv,Normal
666,0.5649565759079136,0.1379237294673845,0.28241455607380855,0.008552666391500893,0.00614887977524312,311.27335091799904,83.0078125,4.295390525195146,0.2749328898520805,1.0890083841460947,4.417461931287878,0.5439545903614477,0.3864644582509455,0.06948659734716511,4.245806002436426e-05,5.185820053815268e-05,201.4348984389442,92.7734375,2.997098808576985,1.2674123861329178,34.79160218504586,5.649943006308355,0.5781123721083258,0.14781326172841636,0.2640696875578292,0.006988058812496944,0.003013851158417237,296.93234655533604,58.59375,4.273224167078791,0.2789124653562453,2.6528617425097947,4.962725010349976,0.5542012269870893,0.37787423397128833,0.0678545644897484,2.8466005187996982e-05,4.147453717831653e-05,196.55893964052325,92.7734375,3.0141643230537256,1.4057804327625099,43.18276026025541,5.571672158637649,0.9857318084194849,-0.003979575504164834,1.0734510460893871,-1.5638533583637,Train96.csv,Normal
870,0.809993897052099,0.09770729414328166,0.0827795879069827,0.006701371513932872,0.002815538426806209,156.019615023743,43.9453125,3.744987204010378,0.46183055752808666,5.085607765425698,5.960666675142595,0.5561315656137749,0.37363835178078714,0.07015944980476761,3.271566165810236e-05,3.7889767218462734e-05,197.05498796659825,92.7734375,3.227207033065729,1.4011067150456546,13.335579261987588,5.805985105561563,0.7831983906940065,0.10387782403707707,0.10180318349741278,0.008544161038543786,0.0025738871684905314,174.3030187906459,48.828125,3.8481038317625824,0.4164325518048252,4.745886166551389,6.1993470338488486,0.5498357161507407,0.3855177032982721,0.06459023511406392,2.3805566286040483e-05,3.2514179251399626e-05,196.31174072058386,92.7734375,3.1227310525891747,1.538146656015953,23.685855772846203,5.570390414112481,1.109016464773201,0.04539800572326147,0.8109026908287367,0.3397215988743092,Train97.csv,Normal
378,0.828032889573912,0.14485919189376786,0.019306152893980296,0.004541670264227858,0.0032567011908796657,137.22849406104348,63.4765625,3.7710922441301573,0.22103992911820575,3.4888169797885644,4.96308733339993,0.5241306634863713,0.3900473281937581,0.08572250886314557,4.802372134729906e-05,5.143745663376612e-05,210.65264425616664,92.7734375,3.061560453646774,1.2400448249896194,22.589104615783413,5.323064802300133,0.8502260688545464,0.1284859345087894,0.015104606235262675,0.003554435627955363,0.0026256682718052357,125.78892675526794,58.59375,3.7574559768600175,0.268970634438188,3.972382663677025,5.014988813390445,0.541147483281567,0.3851571664010015,0.07362279693261253,3.241055064992065e-05,4.0111060941437236e-05,201.63409985992922,92.7734375,3.1876647979505606,1.396312455492168,27.46266316497107,5.125189188385191,0.8217994828993248,-0.04793070531998228,1.2780839474471966,-0.48356568388846055,Train98.csv,Normal
471,0.7077332117771937,0.09301491620236013,0.18783132456747945,0.008439941980290232,0.0029776175358146883,239.83503618974635,53.7109375,3.922518517638342,0.22596269474318575,4.809764182589525,5.346599076001935,0.5363596811759177,0.4032181333807713,0.06032958317240928,4.26222753656635e-05,4.9939315732192206e-05,200.72024725525714,92.7734375,2.906578887511793,1.2520300311256878,36.38552032621568,6.275492984815857,0.7444112488086257,0.08410477782515448,0.1619971696489253,0.005990018944661362,0.0034931708499397842,221.02702727239856,63.4765625,3.840974617763362,0.22779642460646687,6.1713894680132855,5.901260050968954,0.5496674588387688,0.3969899867589796,0.05327302329836977,2.8634359769431678e-05,4.08587060765683e-05,193.68826752478924,92.7734375,2.959081946920231,1.3977641494527617,41.51049186566803,5.8251473870959005,0.991950133289409,-0.0018337298632811194,1.168370439571083,-1.3616252854237603,Train99.csv,Normal
871,0.8453797066528088,0.08137822877386999,0.06382609487206355,0.007023950194261319,0.0023905930163361415,142.0148986224362,43.9453125,3.638283816691932,0.546128016052186,5.280447830265405,6.035776647680089,0.5830178172804485,0.33673358542247767,0.08017106576817008,3.550254849852871e-05,4.199988714184619e-05,192.77136056597186,92.7734375,3.489279198652227,1.3854892886969163,15.119228568008163,5.176155826702178,0.8223861159091128,0.08824416103576732,0.07867393816832312,0.008035844712589552,0.002658133695548321,152.0502755546737,43.9453125,3.675938215306645,0.49949333341065116,5.8462443217426845,6.172432734521463,0.5838835646869722,0.349043984198065,0.06700671060553792,2.738788486390045e-05,3.831495767065221e-05,188.41214557024114,92.7734375,3.338223718049778,1.4550449353526478,21.536422172066306,5.06331613210189,1.0933639719067698,0.04663468264153481,0.8170940105632186,-0.5657964914772791,Train100.csv,Side I
268,0.8527565604496166,0.11339538564451052,0.026845766806618293,0.004271544031019654,0.0027279094387188,125.94683123367882,48.828125,3.7377677881121723,0.19823813956287106,7.881417038528887,5.65110635026973,0.5319995235121303,0.39080698859390983,0.07708967138062651,5.1585796292045806e-05,5.219118398561286e-05,206.2115779947551,92.7734375,3.1385756400545164,1.262422292586868,31.9314983004727,6.062419456641012,0.8437706796058696,0.11730128661522962,0.030832637039987426,0.004617387615530135,0.003474551998850192,131.52049042256408,53.7109375,3.712187077658091,0.18868713117096086,7.539449456139813,5.592198638587134,0.5555143591925901,0.37908888333704005,0.06532413118709898,3.472605009104334e-05,3.786537638713499e-05,195.4061183068471,92.7734375,3.1527488294529653,1.4023490343618643,32.06612490529655,6.051244407551988,1.0506182233097723,0.009551008391910198,0.8777796422495605,0.3419675823890733,Train101.csv,Normal
